bout_id,date,rating_diff,rd_sum,reach_diff,height_diff,age_diff,experience_diff,layoff_diff,division_experience_a,division_experience_b,is_title_fight,five_round_experience_interaction,style_matchup_prob,label,same_stance
2844,2014-08-16,69.0,249.79,-3.0,-1.0,1.99,-2,29,1,1,0,0.0,0.4063,0,0
2844,2014-08-16,-69.0,249.79,3.0,1.0,-1.99,2,-29,1,1,0,-0.0,0.5937,1,0
2840,2014-08-16,57.07,186.51,-0.0,1.0,-6.89,-5,7,1,1,0,0.0,0.5003,0,1
2839,2014-08-16,76.48,177.19,1.0,1.0,5.39,2,189,1,1,0,0.0,0.5003,0,1
2839,2014-08-16,-76.48,177.19,-1.0,-1.0,-5.39,-2,-189,1,1,0,-0.0,0.4997,1,1
2840,2014-08-16,-57.07,186.51,0.0,-1.0,6.89,5,-7,1,1,0,-0.0,0.4997,1,1
2838,2014-08-16,8.73,205.99,6.0,1.0,0.16,-10,0,1,1,0,-0.0,0.4845,0,0
2838,2014-08-16,-8.73,205.99,-6.0,-1.0,-0.16,10,0,1,1,0,0.0,0.5155,1,0
2865,2014-08-23,-55.73,270.41,1.0,2.0,-0.6,-1,69,1,1,0,0.0,0.5059,0,0
2864,2014-08-23,29.49,240.9,-8.0,-6.0,0.05,-4,105,1,1,0,-0.0,0.4833,0,1
2864,2014-08-23,-29.49,240.9,8.0,6.0,-0.05,4,-105,1,1,0,0.0,0.5167,1,1
2860,2014-08-23,-8.88,196.49,-0.0,-2.0,0.1,3,50,1,1,0,-0.0,0.5015,1,1
2860,2014-08-23,8.88,196.49,0.0,2.0,-0.1,-3,-50,1,1,0,0.0,0.4985,0,1
2865,2014-08-23,55.73,270.41,-1.0,-2.0,0.6,1,-69,1,1,0,-0.0,0.4941,1,0
2859,2014-08-23,73.26,212.34,1.0,0.0,14.06,10,56,1,1,0,-0.0,0.5295,0,1
2858,2014-08-23,-133.83,182.83,-0.0,-1.0,-0.94,5,0,1,1,0,-0.0,0.5004,1,1
2858,2014-08-23,133.83,182.83,0.0,1.0,0.94,-5,0,1,1,0,0.0,0.4996,0,1
2849,2014-08-23,119.82,204.41,2.0,5.0,0.39,8,105,1,1,0,0.0,0.5219,0,0
2849,2014-08-23,-119.82,204.41,-2.0,-5.0,-0.39,-8,-105,1,1,0,-0.0,0.4781,1,0
2859,2014-08-23,-73.26,212.34,-1.0,-0.0,-14.06,-10,-56,1,1,0,0.0,0.4705,1,1
2874,2014-08-30,91.28,243.72,5.0,2.0,2.66,-1,115,1,1,0,-0.0,0.5091,1,0
2874,2014-08-30,-91.28,243.72,-5.0,-2.0,-2.66,1,-115,1,1,0,0.0,0.4909,0,0
2872,2014-08-30,-15.02,241.83,-1.0,-2.0,3.2,-7,-78,1,1,0,-0.0,0.5499,1,1
2870,2014-08-30,-8.44,204.93,-5.0,-2.0,4.47,4,28,1,1,0,0.0,0.4175,0,1
2870,2014-08-30,8.44,204.93,5.0,2.0,-4.47,-4,-28,1,1,0,-0.0,0.5825,1,1
2872,2014-08-30,15.02,241.83,1.0,2.0,-3.2,7,78,1,1,0,0.0,0.4501,0,1
2881,2014-09-05,-22.33,238.63,-0.0,1.0,-8.12,-2,-29,1,1,0,0.0,0.4214,0,0
2885,2014-09-05,-52.53,271.85,-2.0,-2.0,-4.41,-1,231,1,1,0,-0.0,0.4701,0,1
2883,2014-09-05,-39.34,191.34,-2.0,2.0,-3.9,1,-56,1,1,0,-0.0,0.4875,0,1
2883,2014-09-05,39.34,191.34,2.0,-2.0,3.9,-1,56,1,1,0,0.0,0.5125,1,1
2882,2014-09-05,10.64,228.55,1.0,-3.0,7.24,0,-7,1,1,0,0.0,0.5429,0,1
2882,2014-09-05,-10.64,228.55,-1.0,3.0,-7.24,0,7,1,1,0,-0.0,0.4571,1,1
2881,2014-09-05,22.33,238.63,0.0,-1.0,8.12,2,29,1,1,0,-0.0,0.5786,1,0
2885,2014-09-05,52.53,271.85,2.0,2.0,4.41,1,-231,1,1,0,0.0,0.5299,1,1
2880,2014-09-05,-38.67,198.21,-4.0,-3.0,3.54,11,161,1,1,0,0.0,0.4846,1,0
2879,2014-09-05,-2.93,228.43,-3.0,-0.0,-6.57,-8,-127,1,1,0,-0.0,0.5,0,0
2879,2014-09-05,2.93,228.43,3.0,0.0,6.57,8,127,1,1,0,0.0,0.5,1,0
2878,2014-09-05,-17.5,227.98,-2.0,-0.0,-1.42,2,154,1,1,0,0.0,0.5388,1,1
2878,2014-09-05,17.5,227.98,2.0,0.0,1.42,-2,-154,1,1,0,-0.0,0.4612,0,1
2877,2014-09-05,-104.52,249.35,4.0,1.0,-5.65,0,-105,1,1,0,0.0,0.5031,0,1
2877,2014-09-05,104.52,249.35,-4.0,-1.0,5.65,0,105,1,1,0,-0.0,0.4969,1,1
2880,2014-09-05,38.67,198.21,4.0,3.0,-3.54,-11,-161,1,1,0,-0.0,0.5154,0,0
2896,2014-09-13,22.93,220.47,4.0,4.0,1.68,-2,-78,1,1,0,-0.0,0.4055,0,1
2896,2014-09-13,-22.93,220.47,-4.0,-4.0,-1.68,2,78,1,1,0,0.0,0.5945,1,1
2895,2014-09-13,8.87,210.4,-0.0,-1.0,-6.41,-8,77,1,1,0,0.0,0.4076,1,1
2895,2014-09-13,-8.87,210.4,0.0,1.0,6.41,8,-77,1,1,0,-0.0,0.5924,0,1
2894,2014-09-13,-77.54,245.71,2.0,-0.0,-7.22,-6,350,0,1,0,0.0,0.5075,0,0
2894,2014-09-13,77.54,245.71,-2.0,0.0,7.22,6,-350,1,0,0,-0.0,0.4925,1,0
2890,2014-09-13,42.23,234.04,-1.0,-2.0,-6.02,-6,-35,1,1,0,-0.0,0.5186,0,0
2890,2014-09-13,-42.23,234.04,1.0,2.0,6.02,6,35,1,1,0,0.0,0.4814,1,0
2888,2014-09-13,-27.87,236.85,-4.0,-3.0,-5.94,5,701,1,1,0,0.0,0.5025,0,1
2888,2014-09-13,27.87,236.85,4.0,3.0,5.94,-5,-701,1,1,0,-0.0,0.4975,1,1
2887,2014-09-13,-44.18,200.86,-0.0,-1.0,-3.88,-19,39,1,1,0,-0.0,0.5002,0,0
2887,2014-09-13,44.18,200.86,0.0,1.0,3.88,19,-39,1,1,0,0.0,0.4998,1,0
2886,2014-09-13,52.61,201.08,-5.0,-1.0,0.61,10,-190,1,1,0,-0.0,0.5602,1,1
2886,2014-09-13,-52.61,201.08,5.0,1.0,-0.61,-10,190,1,1,0,0.0,0.4398,0,1
2908,2014-09-20,79.02,253.59,4.0,4.0,-6.33,-4,-28,1,1,0,-0.0,0.5377,0,0
2908,2014-09-20,-79.02,253.59,-4.0,-4.0,6.33,4,28,1,1,0,0.0,0.4623,1,0
2906,2014-09-20,-64.59,271.46,6.0,4.0,3.07,2,161,1,1,0,-0.0,0.5617,1,1
2906,2014-09-20,64.59,271.46,-6.0,-4.0,-3.07,-2,-161,1,1,0,0.0,0.4383,0,1
2904,2014-09-20,-5.61,240.53,1.0,-0.0,-4.25,4,0,1,0,0,-0.0,0.4439,0,1
2904,2014-09-20,5.61,240.53,-1.0,0.0,4.25,-4,0,0,1,0,0.0,0.5561,1,1
2901,2014-09-20,-35.89,271.85,2.0,2.0,-7.59,-1,59,1,1,0,0.0,0.409,0,1
2897,2014-09-20,-20.25,195.11,-1.0,-2.0,2.25,-5,126,1,1,0,-0.0,0.5,1,1
2899,2014-09-20,116.81,208.88,-0.0,-0.0,-5.08,5,-217,1,1,0,0.0,0.5499,0,1
2899,2014-09-20,-116.81,208.88,0.0,0.0,5.08,-5,217,1,1,0,-0.0,0.4501,1,1
2898,2014-09-20,-152.49,214.83,-3.0,-3.0,10.11,3,-42,1,1,0,-0.0,0.4167,0,0
2898,2014-09-20,152.49,214.83,3.0,3.0,-10.11,-3,42,1,1,0,0.0,0.5833,1,0
2897,2014-09-20,20.25,195.11,1.0,2.0,-2.25,5,-126,1,1,0,0.0,0.5,0,1
2901,2014-09-20,35.89,271.85,-2.0,-2.0,7.59,1,-59,1,1,0,-0.0,0.591,1,1
2915,2014-09-27,-73.83,237.63,-1.0,3.0,-1.56,-2,63,1,1,0,-0.0,0.4985,0,1
2919,2014-09-27,44.37,228.48,4.0,5.0,-6.34,-9,-49,1,0,0,-0.0,0.4997,0,1
2919,2014-09-27,-44.37,228.48,-4.0,-5.0,6.34,9,49,0,1,0,0.0,0.5003,1,1
2918,2014-09-27,-47.47,256.02,4.0,-2.0,-8.02,-1,-29,1,1,0,0.0,0.5097,1,1
2918,2014-09-27,47.47,256.02,-4.0,2.0,8.02,1,29,1,1,0,-0.0,0.4903,0,1
2917,2014-09-27,35.9,205.15,1.0,5.0,2.26,-4,146,1,1,0,0.0,0.5,1,0
2917,2014-09-27,-35.9,205.15,-1.0,-5.0,-2.26,4,-146,1,1,0,-0.0,0.5,0,0
2916,2014-09-27,91.96,200.12,-0.0,1.0,-2.95,-10,53,1,1,0,-0.0,0.5001,1,1
2916,2014-09-27,-91.96,200.12,0.0,-1.0,2.95,10,-53,1,1,0,0.0,0.4999,0,1
2915,2014-09-27,73.83,237.63,1.0,-3.0,1.56,2,-63,1,1,0,0.0,0.5015,1,1
2912,2014-09-27,34.62,242.01,-1.0,1.0,2.34,1,-3,1,1,0,-0.0,0.4998,1,0
2914,2014-09-27,-23.72,230.86,-1.0,1.0,-1.23,-7,966,1,1,0,0.0,0.5002,1,1
2913,2014-09-27,39.32,271.74,1.0,2.0,-5.91,1,-207,1,1,0,-0.0,0.5819,0,0
2913,2014-09-27,-39.32,271.74,-1.0,-2.0,5.91,-1,207,1,1,0,0.0,0.4181,1,0
2914,2014-09-27,23.72,230.86,1.0,-1.0,1.23,7,-966,1,1,0,-0.0,0.4998,0,1
2912,2014-09-27,-34.62,242.01,1.0,-1.0,-2.34,-1,3,1,1,0,0.0,0.5002,0,0
2911,2014-09-27,-19.42,220.87,2.0,-0.0,0.52,-7,-94,1,1,0,-0.0,0.4622,1,1
2911,2014-09-27,19.42,220.87,-2.0,0.0,-0.52,7,94,1,1,0,0.0,0.5378,0,1
2909,2014-09-27,-113.91,193.67,-2.0,-0.0,5.21,0,35,1,1,1,-0.0,0.4041,0,0
2909,2014-09-27,113.91,193.67,2.0,0.0,-5.21,0,-35,1,1,1,0.0,0.5959,1,0
2937,2014-10-04,-81.57,206.71,3.0,5.0,5.28,-1,63,1,1,0,0.0,0.5002,0,0
2937,2014-10-04,81.57,206.71,-3.0,-5.0,-5.28,1,-63,1,1,0,-0.0,0.4998,1,0
2935,2014-10-04,-0.0,280.1,-3.0,-1.0,-6.78,0,-38,1,0,0,-0.0,0.5,0,1
2935,2014-10-04,0.0,280.1,3.0,1.0,6.78,0,38,0,1,0,0.0,0.5,1,1
2932,2014-10-04,-50.06,220.16,2.0,3.0,-2.05,-2,-105,1,1,0,-0.0,0.4907,0,1
2932,2014-10-04,50.06,220.16,-2.0,-3.0,2.05,2,105,1,1,0,0.0,0.5093,1,1
2931,2014-10-04,-127.88,235.53,-6.0,-2.0,2.87,-9,161,1,1,0,0.0,0.4057,0,0
2925,2014-10-04,-92.19,263.85,-1.0,3.0,1.71,-2,28,1,1,0,0.0,0.5016,0,0
2925,2014-10-04,92.19,263.85,1.0,-3.0,-1.71,2,-28,1,1,0,-0.0,0.4984,1,0
2921,2014-10-04,-4.49,218.38,1.0,3.0,-9.27,5,-129,1,1,0,-0.0,0.5389,1,1
2921,2014-10-04,4.49,218.38,-1.0,-3.0,9.27,-5,129,1,1,0,0.0,0.4611,0,1
2920,2014-10-04,-52.79,202.89,-1.0,-2.0,3.92,12,3,1,1,0,0.0,0.5351,1,0
2920,2014-10-04,52.79,202.89,1.0,2.0,-3.92,-12,-3,1,1,0,-0.0,0.4649,0,0
2931,2014-10-04,127.88,235.53,6.0,2.0,-2.87,9,-161,1,1,0,-0.0,0.5943,1,0
2949,2014-10-25,-92.05,257.71,-7.0,-3.0,1.43,1,-70,1,0,0,-0.0,0.4044,0,0
2953,2014-10-25,-83.76,244.65,2.0,2.0,-10.97,-3,-238,1,1,0,0.0,0.4972,1,1
2953,2014-10-25,83.76,244.65,-2.0,-2.0,10.97,3,238,1,1,0,-0.0,0.5028,0,1
2951,2014-10-25,-10.2,241.05,1.0,3.0,-2.37,-4,-70,1,1,0,-0.0,0.4393,1,1
2951,2014-10-25,10.2,241.05,-1.0,-3.0,2.37,4,70,1,1,0,0.0,0.5607,0,1
2950,2014-10-25,-77.93,223.49,1.0,1.0,2.31,6,77,1,1,0,-0.0,0.4994,0,0
2949,2014-10-25,92.05,257.71,7.0,3.0,-1.43,-1,70,0,1,0,0.0,0.5956,1,0
2950,2014-10-25,77.93,223.49,-1.0,-1.0,-2.31,-6,-77,1,1,0,0.0,0.5006,1,0
2947,2014-10-25,56.79,254.49,2.0,-1.0,4.3,-1,-7,1,1,0,0.0,0.4929,0,0
2946,2014-10-25,-28.79,215.63,1.0,2.0,-4.49,-6,-172,1,1,0,-0.0,0.4726,0,0
2946,2014-10-25,28.79,215.63,-1.0,-2.0,4.49,6,172,1,1,0,0.0,0.5274,1,0
2947,2014-10-25,-56.79,254.49,-2.0,1.0,-4.3,1,7,1,1,0,-0.0,0.5071,1,0
2944,2014-10-25,-43.72,202.4,3.0,-0.0,-4.91,5,0,1,1,0,0.0,0.5233,1,1
2944,2014-10-25,43.72,202.4,-3.0,0.0,4.91,-5,0,1,1,0,-0.0,0.4767,0,1
2943,2014-10-25,-91.33,210.4,-4.0,-1.0,1.36,2,49,1,1,1,-0.2917,0.4999,0,1
2943,2014-10-25,91.33,210.4,4.0,1.0,-1.36,-2,-49,1,1,1,0.2917,0.5001,1,1
2960,2014-11-07,-103.83,264.63,1.0,1.0,-6.47,-2,-253,1,1,0,0.0,0.5388,1,0
2960,2014-11-07,103.83,264.63,-1.0,-1.0,6.47,2,253,1,1,0,-0.0,0.4612,0,0
2957,2014-11-07,-146.81,245.22,-4.0,1.0,-5.91,-3,154,1,1,0,0.0,0.4895,0,0
2957,2014-11-07,146.81,245.22,4.0,-1.0,5.91,3,-154,1,1,0,-0.0,0.5105,1,0
2956,2014-11-07,147.09,238.21,4.0,2.0,4.08,0,0,1,0,0,-0.0,0.5,0,1
2955,2014-11-07,29.2,198.43,-1.0,-2.0,2.59,7,20,1,1,0,-0.0,0.5002,0,1
2955,2014-11-07,-29.2,198.43,1.0,2.0,-2.59,-7,-20,1,1,0,0.0,0.4998,1,1
2954,2014-11-07,55.09,203.21,-2.0,-2.0,5.63,18,-119,1,1,0,0.0,0.4149,0,0
2954,2014-11-07,-55.09,203.21,2.0,2.0,-5.63,-18,119,1,1,0,-0.0,0.5851,1,0
2956,2014-11-07,-147.09,238.21,-4.0,-2.0,-4.08,0,0,0,1,0,0.0,0.5,1,1
2971,2014-11-08,-67.2,236.92,2.0,2.0,6.94,0,-91,1,1,0,0.0,0.4706,0,1
2972,2014-11-08,-56.3,227.72,2.0,-1.0,-4.75,-8,-140,1,1,0,0.0,0.5954,1,1
2972,2014-11-08,56.3,227.72,-2.0,1.0,4.75,8,140,1,1,0,-0.0,0.4046,0,1
2971,2014-11-08,67.2,236.92,-2.0,-2.0,-6.94,0,91,1,1,0,-0.0,0.5294,1,1
2965,2014-11-08,61.88,202.25,4.0,2.0,-1.37,-8,-146,1,1,0,0.0,0.5496,1,0
2966,2014-11-08,-9.58,279.22,-1.0,-1.0,-9.11,0,77,0,1,0,0.0,0.5453,1,0
2965,2014-11-08,-61.88,202.25,-4.0,-2.0,1.37,8,146,1,1,0,-0.0,0.4504,0,0
2966,2014-11-08,9.58,279.22,1.0,1.0,9.11,0,-77,1,0,0,-0.0,0.4547,0,0
2975,2014-11-15,67.8,202.63,5.0,6.0,-3.35,0,154,1,1,1,0.125,0.5631,1,1
2975,2014-11-15,-67.8,202.63,-5.0,-6.0,3.35,0,-154,1,1,1,-0.125,0.4369,0,1
2976,2014-11-15,-56.78,209.65,0.0,0.0,6.57,8,35,1,1,0,-0.0,0.4425,0,0
2976,2014-11-15,56.78,209.65,-0.0,-0.0,-6.57,-8,-35,1,1,0,0.0,0.5575,1,0
2977,2014-11-15,-37.08,211.35,5.0,2.0,4.56,-2,28,1,1,0,0.0,0.4989,1,1
2977,2014-11-15,37.08,211.35,-5.0,-2.0,-4.56,2,-28,1,1,0,-0.0,0.5011,0,1
2980,2014-11-15,-41.78,271.91,0.0,-3.0,-3.94,0,144,1,1,0,0.0,0.5001,1,1
2980,2014-11-15,41.78,271.91,-0.0,3.0,3.94,0,-144,1,1,0,-0.0,0.4999,0,1
2987,2014-11-22,-85.29,264.55,5.0,-0.0,9.12,-2,0,1,1,0,-0.0,0.4979,1,1
2992,2014-11-22,52.1,271.54,10.0,9.0,-2.83,1,-84,1,1,0,-0.0,0.566,1,0
2992,2014-11-22,-52.1,271.54,-10.0,-9.0,2.83,-1,84,1,1,0,0.0,0.434,0,0
2988,2014-11-22,52.92,218.44,0.0,-1.0,4.4,5,71,1,1,0,-0.0,0.5925,1,0
2987,2014-11-22,85.29,264.55,-5.0,0.0,-9.12,2,0,1,1,0,0.0,0.5021,0,1
2988,2014-11-22,-52.92,218.44,-0.0,1.0,-4.4,-5,-71,1,1,0,0.0,0.4075,0,0
2986,2014-11-22,16.25,221.22,2.0,0.0,6.34,3,-56,1,0,0,-0.0,0.5679,0,1
2985,2014-11-22,-0.05,216.01,4.0,1.0,0.63,6,10,1,1,0,-0.0,0.4606,1,1
2985,2014-11-22,0.05,216.01,-4.0,-1.0,-0.63,-6,-10,1,1,0,0.0,0.5394,0,1
2984,2014-11-22,27.02,187.51,2.0,2.0,-2.05,-9,8,1,1,0,-0.0,0.4039,0,1
2984,2014-11-22,-27.02,187.51,-2.0,-2.0,2.05,9,-8,1,1,0,0.0,0.5961,1,1
2986,2014-11-22,-16.25,221.22,-2.0,-0.0,-6.34,-3,56,0,1,0,0.0,0.4321,1,1
3001,2014-12-06,93.43,209.16,-3.0,-2.0,2.4,4,-42,1,1,0,0.0,0.588,1,1
3000,2014-12-06,-54.8,219.3,-6.0,-3.0,0.4,-2,210,1,1,0,-0.0,0.4737,0,1
3000,2014-12-06,54.8,219.3,6.0,3.0,-0.4,2,-210,1,1,0,0.0,0.5263,1,1
2999,2014-12-06,-58.42,256.29,-2.0,2.0,5.65,-1,-609,1,1,0,-0.0,0.5,0,1
2999,2014-12-06,58.42,256.29,2.0,-2.0,-5.65,1,609,1,1,0,0.0,0.5,1,1
2997,2014-12-06,-128.61,248.95,1.0,-1.0,4.79,-3,-49,1,1,1,0.6,0.4417,0,1
2998,2014-12-06,108.42,192.42,1.0,2.0,0.67,0,56,1,1,0,0.0,0.5419,1,1
3001,2014-12-06,-93.43,209.16,3.0,2.0,-2.4,-4,42,1,1,0,-0.0,0.412,0,1
2997,2014-12-06,128.61,248.95,-1.0,1.0,-4.79,3,49,1,1,1,-0.6,0.5583,1,1
2996,2014-12-06,-101.52,178.75,5.0,2.0,1.48,0,-133,1,1,1,-0.2308,0.5,1,1
2996,2014-12-06,101.52,178.75,-5.0,-2.0,-1.48,0,133,1,1,1,0.2308,0.5,0,1
2998,2014-12-06,-108.42,192.42,-1.0,-2.0,-0.67,0,-56,1,1,0,-0.0,0.4581,0,1
3010,2014-12-12,94.56,244.96,-3.0,0.0,2.08,0,45,1,1,0,0.0,0.5312,0,1
3010,2014-12-12,-94.56,244.96,3.0,-0.0,-2.08,0,-45,1,1,0,-0.0,0.4688,1,1
3008,2014-12-12,-26.41,175.88,-3.0,-1.0,3.4,8,0,1,1,0,0.0,0.5016,0,1
3008,2014-12-12,26.41,175.88,3.0,1.0,-3.4,-8,0,1,1,0,-0.0,0.4984,1,1
3025,2014-12-13,-73.55,232.91,-1.0,-0.0,-4.02,-6,-7,1,1,0,0.0,0.4792,1,0
3025,2014-12-13,73.55,232.91,1.0,0.0,4.02,6,7,1,1,0,-0.0,0.5208,0,0
3024,2014-12-13,35.92,204.27,7.0,2.0,-0.55,0,-2810,1,1,0,0.0,0.531,1,0
3024,2014-12-13,-35.92,204.27,-7.0,-2.0,0.55,0,2810,1,1,0,-0.0,0.469,0,0
3022,2014-12-13,0.06,280.1,-2.0,-2.0,-1.31,0,10,1,1,0,0.0,0.5937,0,1
3021,2014-12-13,39.28,175.69,6.0,1.0,0.84,-7,-223,1,1,0,0.0,0.4909,1,0
3022,2014-12-13,-0.06,280.1,2.0,2.0,1.31,0,-10,1,1,0,-0.0,0.4063,1,1
3020,2014-12-13,116.19,203.28,4.0,7.0,-7.76,8,552,1,1,0,-0.0,0.5422,0,1
3020,2014-12-13,-116.19,203.28,-4.0,-7.0,7.76,-8,-552,1,1,0,0.0,0.4578,1,1
3019,2014-12-13,-54.13,163.98,6.0,4.0,-0.47,3,266,1,1,0,-0.0,0.4997,0,1
3019,2014-12-13,54.13,163.98,-6.0,-4.0,0.47,-3,-266,1,1,0,0.0,0.5003,1,1
3018,2014-12-13,-31.42,195.74,3.0,-0.0,1.45,-5,-224,1,1,0,0.0,0.5,0,1
3018,2014-12-13,31.42,195.74,-3.0,0.0,-1.45,5,224,1,1,0,-0.0,0.5,1,1
3021,2014-12-13,-39.28,175.69,-6.0,-1.0,-0.84,7,223,1,1,0,-0.0,0.5091,0,0
3036,2014-12-20,92.31,236.21,1.0,1.0,-6.48,-10,-203,0,1,0,-0.0,0.493,1,1
3039,2014-12-20,-61.18,271.09,-2.0,-3.0,6.05,1,48,1,1,0,0.0,0.5641,1,0
3038,2014-12-20,-141.44,218.53,-2.0,-2.0,-0.08,-8,119,1,1,0,0.0,0.4043,1,1
3038,2014-12-20,141.44,218.53,2.0,2.0,0.08,8,-119,1,1,0,-0.0,0.5957,0,1
3039,2014-12-20,61.18,271.09,2.0,3.0,-6.05,-1,-48,1,1,0,-0.0,0.4359,0,0
3036,2014-12-20,-92.31,236.21,-1.0,-1.0,6.48,10,203,1,0,0,0.0,0.507,0,1
3033,2014-12-20,-29.56,256.21,-3.0,-2.0,1.81,-1,0,1,1,0,0.0,0.4049,1,1
3031,2014-12-20,-100.31,217.28,-5.0,-1.0,2.31,-3,-133,1,1,0,-0.0,0.4338,0,0
3032,2014-12-20,3.63,264.92,-3.0,-0.0,9.33,2,-56,1,0,0,-0.0,0.4059,1,1
3032,2014-12-20,-3.63,264.92,3.0,0.0,-9.33,-2,56,0,1,0,0.0,0.5941,0,1
3031,2014-12-20,100.31,217.28,5.0,1.0,-2.31,3,133,1,1,0,0.0,0.5662,1,0
3030,2014-12-20,-90.92,169.27,2.0,1.0,-5.2,-4,35,1,1,0,-0.0,0.5206,0,0
3030,2014-12-20,90.92,169.27,-2.0,-1.0,5.2,4,-35,1,1,0,0.0,0.4794,1,0
3033,2014-12-20,29.56,256.21,3.0,2.0,-1.81,1,0,1,1,0,-0.0,0.5951,0,1
3050,2015-01-03,56.23,197.36,-1.0,3.0,-1.87,7,51,1,1,0,-0.0,0.5191,1,0
3047,2015-01-03,-38.62,233.04,-1.0,2.0,-4.67,-10,-35,1,1,0,0.0,0.5671,1,1
3047,2015-01-03,38.62,233.04,1.0,-2.0,4.67,10,35,1,1,0,-0.0,0.4329,0,1
3045,2015-01-03,-143.97,250.69,-0.0,-1.0,6.12,1,196,1,1,0,-0.0,0.4949,0,1
3045,2015-01-03,143.97,250.69,0.0,1.0,-6.12,-1,-196,1,1,0,0.0,0.5051,1,1
3050,2015-01-03,-56.23,197.36,1.0,-3.0,1.87,-7,-51,1,1,0,0.0,0.4809,0,0
3044,2015-01-03,-3.75,178.54,0.0,1.0,-8.67,-7,-49,1,1,0,0.0,0.497,1,1
3043,2015-01-03,-1.58,195.31,-0.0,-3.0,-5.59,-9,7,1,1,0,0.0,0.5173,0,1
3043,2015-01-03,1.58,195.31,0.0,3.0,5.59,9,-7,1,1,0,-0.0,0.4827,1,1
3042,2015-01-03,-145.42,203.82,-12.0,-5.0,8.33,-11,-28,1,1,1,0.1667,0.4999,0,1
3042,2015-01-03,145.42,203.82,12.0,5.0,-8.33,11,28,1,1,1,-0.1667,0.5001,1,1
3044,2015-01-03,3.75,178.54,-0.0,-1.0,8.67,7,49,1,1,0,-0.0,0.503,0,1
3062,2015-01-18,-49.81,271.2,1.0,-0.0,-3.12,1,29,1,1,0,-0.0,0.4067,0,0
3062,2015-01-18,49.81,271.2,-1.0,0.0,3.12,-1,-29,1,1,0,0.0,0.5933,1,0
3058,2015-01-18,-82.43,208.3,-0.0,4.0,-3.51,-6,28,0,1,0,0.0,0.5,1,1
3058,2015-01-18,82.43,208.3,0.0,-4.0,3.51,6,-28,1,0,0,-0.0,0.5,0,1
3057,2015-01-18,-54.03,244.91,-1.0,-3.0,0.19,3,21,1,1,0,0.0,0.4052,0,1
3057,2015-01-18,54.03,244.91,1.0,3.0,-0.19,-3,-21,1,1,0,-0.0,0.5948,1,1
3056,2015-01-18,-44.59,196.42,1.0,-1.0,3.21,19,-56,1,1,0,-0.0,0.5954,1,1
3054,2015-01-18,7.26,179.15,-3.0,-4.0,-0.64,-5,133,1,1,0,0.0,0.5256,0,0
3054,2015-01-18,-7.26,179.15,3.0,4.0,0.64,5,-133,1,1,0,-0.0,0.4744,1,0
3053,2015-01-18,-81.03,201.0,-4.0,-3.0,9.5,14,-7,1,1,0,0.0,0.5819,0,0
3053,2015-01-18,81.03,201.0,4.0,3.0,-9.5,-14,7,1,1,0,-0.0,0.4181,1,0
3056,2015-01-18,44.59,196.42,-1.0,1.0,-3.21,-19,56,1,1,0,0.0,0.4046,0,1
3068,2015-01-24,-86.66,218.47,-1.0,-0.0,-3.43,2,14,1,1,0,-0.0,0.5,1,1
3076,2015-01-24,-92.33,262.84,-5.0,-3.0,5.94,0,48,1,0,0,0.0,0.5557,1,1
3069,2015-01-24,-45.71,243.17,-2.0,-1.0,-5.72,-1,0,1,1,0,-0.0,0.4101,1,1
3069,2015-01-24,45.71,243.17,2.0,1.0,5.72,1,0,1,1,0,0.0,0.5899,0,1
3068,2015-01-24,86.66,218.47,1.0,0.0,3.43,-2,-14,1,1,0,0.0,0.5,0,1
3076,2015-01-24,92.33,262.84,5.0,3.0,-5.94,0,-48,0,1,0,-0.0,0.4443,0,1
3067,2015-01-24,-11.17,176.94,5.0,0.0,-1.3,-3,-70,1,1,0,0.0,0.5025,0,1
3065,2015-01-24,61.31,184.27,1.0,3.0,-2.86,-3,140,1,1,0,0.0,0.5103,0,1
3065,2015-01-24,-61.31,184.27,-1.0,-3.0,2.86,3,-140,1,1,0,-0.0,0.4897,1,1
3067,2015-01-24,11.17,176.94,-5.0,-0.0,1.3,3,70,1,1,0,-0.0,0.4975,1,1
3066,2015-01-24,-25.19,208.44,2.0,3.0,-14.94,-9,-104,1,1,0,-0.0,0.5382,1,1
3066,2015-01-24,25.19,208.44,-2.0,-3.0,14.94,9,104,1,1,0,0.0,0.4618,0,1
3085,2015-01-31,102.6,207.63,4.0,-1.0,-0.45,6,-20,1,1,0,-0.0,0.5938,1,1
3084,2015-01-31,39.93,218.99,3.0,-2.0,-6.1,2,3,1,1,0,-0.0,0.5376,1,1
3084,2015-01-31,-39.93,218.99,-3.0,2.0,6.1,-2,-3,1,1,0,0.0,0.4624,0,1
3083,2015-01-31,9.79,204.51,-0.0,-0.0,-3.26,-12,-112,1,1,0,0.0,0.4441,1,0
3083,2015-01-31,-9.79,204.51,0.0,0.0,3.26,12,112,1,1,0,-0.0,0.5559,0,0
3082,2015-01-31,45.55,244.55,1.0,-0.0,5.9,-1,35,1,1,0,-0.0,0.5011,0,1
3082,2015-01-31,-45.55,244.55,-1.0,0.0,-5.9,1,-35,1,1,0,0.0,0.4989,1,1
3085,2015-01-31,-102.6,207.63,-4.0,1.0,0.45,-6,20,1,1,0,0.0,0.4062,0,1
